Date,ARRIVAL_DELAY,MONTH,DAY,DAY_OF_WEEK,AIR_TIME,DEPARTURE_TIME,DISTANCE,AIRLINE,FLIGHT_NUMBER,DESTINATION_AIRPORT,ORIGIN_AIRPORT
1990-01-08,-27.0,1,1,4,248.0,726.0,2288,UA,1741,IAD,LAX
1990-01-06,-8.0,1,1,4,146.0,733.0,985,AA,83,DFW,MCO
1990-01-09,6.0,1,1,4,44.0,726.0,236,AA,183,LAX,LAS
1990-01-06,-23.0,1,1,4,163.0,728.0,1471,AA,1320,BDL,DFW
1990-01-09,-18.0,1,1,4,164.0,728.0,1102,AA,1423,DFW,PBI
1990-01-09,1.0,1,1,4,131.0,732.0,989,AA,2250,DFW,SLC
1990-01-10,4.0,1,1,4,103.0,747.0,680,AS,65,KTN,SEA
1990-01-04,30.0,1,1,4,91.0,723.0,571,AS,73,ANC,JNU
1990-01-09,24.0,1,1,4,148.0,737.0,1024,AS,676,DEN,SEA
1990-01-06,-11.0,1,1,4,107.0,719.0,814,B6,350,DCA,TPA
1990-01-03,-13.0,1,1,4,161.0,736.0,1121,B6,51,MCO,BOS
1990-01-09,-4.0,1,1,4,191.0,744.0,1426,DL,1073,PDX,MSP
1990-01-09,0.0,1,1,4,88.0,736.0,590,DL,1164,SLC,LAX
1990-01-08,-3.0,1,1,4,149.0,740.0,1017,AA,1447,DFW,RSW
1990-01-07,-39.0,1,1,4,143.0,733.0,1127,DL,1804,FLL,DTW
1990-01-06,125.0,1,1,4,40.0,945.0,190,EV,2567,DFW,SHV
1990-01-05,-17.0,1,1,4,99.0,740.0,844,EV,4250,IND,IAH
1990-01-08,8.0,1,1,4,73.0,730.0,373,OO,2607,SMF,LAX
1990-01-03,5.0,1,1,4,23.0,730.0,100,HA,115,HNL,OGG
1990-01-08,0.0,1,1,4,150.0,740.0,1065,UA,1293,EWR,FLL
1990-01-08,-22.0,1,1,4,170.0,731.0,1197,B6,221,PBI,BOS
1990-01-03,-5.0,1,1,4,184.0,731.0,1091,EV,4183,IAH,CLE
1990-01-08,-23.0,1,1,4,87.0,735.0,719,UA,1001,EWR,ORD
1990-01-04,-18.0,1,1,4,136.0,734.0,991,F9,787,PDX,DEN
1990-01-07,-6.0,1,1,4,182.0,745.0,1180,WN,3563,RSW,BDL
1990-01-07,-34.0,1,1,4,63.0,736.0,516,WN,1370,BWI,IND
1990-01-09,-2.0,1,1,4,134.0,743.0,1067,WN,883,DAL,LAS
1990-01-04,-1.0,1,1,4,133.0,739.0,1069,WN,1126,SAT,LAS
1990-01-03,-1.0,1,1,4,158.0,737.0,1246,WN,27,DAL,LAX
1990-01-06,-10.0,1,1,4,143.0,736.0,973,WN,905,DAL,MCO
1990-01-10,-10.0,1,1,4,133.0,740.0,882,WN,1144,STL,MCO
1990-01-04,-8.0,1,1,4,123.0,739.0,1020,WN,651,HOU,PHX
1990-01-07,23.0,1,1,4,95.0,737.0,647,WN,1133,PHX,SMF
1990-01-09,17.0,1,1,4,69.0,739.0,406,WN,742,ATL,TPA
1990-01-09,-13.0,1,1,4,48.0,736.0,237,WN,398,DAL,TUL
1990-01-09,-20.0,1,1,4,60.0,732.0,370,US,582,PHX,LAX
1990-01-09,1.0,1,1,4,84.0,734.0,460,AA,1119,DFW,MCI
1990-01-10,2.0,1,1,4,195.0,736.0,1438,AA,1240,SJC,DFW
1990-01-03,0.0,1,1,4,96.0,740.0,641,AA,1532,DFW,DEN
1990-01-05,12.0,1,1,4,117.0,736.0,646,AA,1539,ORD,RDU
1990-01-03,-8.0,1,1,4,72.0,744.0,427,B6,885,RDU,JFK
1990-01-05,-7.0,1,1,4,149.0,737.0,1046,B6,954,FLL,SJU
1990-01-03,-18.0,1,1,4,48.0,735.0,228,B6,1307,IAD,JFK
1990-01-08,-14.0,1,1,4,191.0,738.0,1416,DL,2245,MSP,RSW
1990-01-06,170.0,1,1,4,248.0,1031.0,2139,DL,240,ATL,SFO
1990-01-06,-7.0,1,1,4,187.0,736.0,1310,DL,1556,MSP,MCO
1990-01-03,-10.0,1,1,4,86.0,750.0,577,DL,1625,ATL,BWI
1990-01-07,-10.0,1,1,4,158.0,738.0,1041,B6,163,SRQ,JFK
1990-01-06,-21.0,1,1,4,138.0,736.0,1024,F9,137,SEA,DEN
1990-01-10,3.0,1,1,4,103.0,751.0,532,F9,935,CVG,TTN
1990-01-04,-40.0,1,1,4,69.0,733.0,522,MQ,2978,ORD,XNA
1990-01-05,15.0,1,1,4,78.0,737.0,491,MQ,3115,ORD,MEM
1990-01-07,16.0,1,1,4,81.0,757.0,693,MQ,3194,ORD,OKC
1990-01-07,-23.0,1,1,4,44.0,728.0,266,OO,2616,LAX,MRY
1990-01-05,9.0,1,1,4,85.0,739.0,581,NK,404,ATL,FLL
1990-01-07,-7.0,1,1,4,179.0,743.0,1384,OO,6241,SFO,OKC
1990-01-09,-2.0,1,1,4,276.0,747.0,2007,UA,1199,IAH,SJU
1990-01-04,27.0,1,1,4,151.0,822.0,1195,UA,1238,IAH,SLC
1990-01-06,101.0,1,1,4,34.0,917.0,109,OO,6322,SAN,LAX
1990-01-04,7.0,1,1,4,104.0,739.0,589,UA,794,ORD,IAD
1990-01-09,-12.0,1,1,4,136.0,737.0,1013,AA,1556,PHL,MIA
1990-01-03,-18.0,1,1,4,59.0,738.0,403,EV,3952,ORD,MCI
1990-01-06,196.0,1,1,4,182.0,1101.0,1482,OO,4978,IAH,BOI
1990-01-10,17.0,1,1,4,120.0,758.0,964,OO,5208,MIA,IAH
1990-01-10,23.0,1,1,4,139.0,811.0,965,UA,211,IAH,FLL
1990-01-04,-2.0,1,1,4,99.0,756.0,775,UA,1219,DEN,AUS
1990-01-07,-9.0,1,1,4,95.0,739.0,763,EV,4498,BTV,ORD
1990-01-04,3.0,1,1,4,57.0,739.0,299,OO,5622,DSM,ORD
1990-01-06,9.0,1,1,4,209.0,744.0,1325,UA,1539,IAH,PHL
1990-01-07,-14.0,1,1,4,269.0,742.0,2419,UA,408,IAD,SFO
1990-01-06,11.0,1,1,4,50.0,753.0,328,US,1707,CLT,BNA
1990-01-10,-8.0,1,1,4,83.0,741.0,575,US,1730,CLT,STL
1990-01-06,-7.0,1,1,4,148.0,803.0,1430,US,1752,PHL,AUS
1990-01-05,-11.0,1,1,4,245.0,740.0,1587,US,1853,PHX,ATL
1990-01-06,-30.0,1,1,4,239.0,739.0,2253,UA,546,IAD,SAN
1990-01-05,-4.0,1,1,4,247.0,745.0,1620,UA,561,DEN,LGA
1990-01-09,-20.0,1,1,4,51.0,744.0,361,WN,371,BWI,CLT
1990-01-06,-8.0,1,1,4,92.0,747.0,721,WN,414,ATL,DAL
1990-01-10,-9.0,1,1,4,134.0,743.0,1108,WN,841,FLL,DAL
1990-01-03,-13.0,1,1,4,151.0,745.0,1067,WN,348,LAS,DAL
1990-01-03,1.0,1,1,4,143.0,744.0,879,WN,766,PHX,DAL
1990-01-04,-8.0,1,1,4,145.0,743.0,895,WN,1155,DEN,MDW
1990-01-07,-21.0,1,1,4,211.0,743.0,1500,WN,598,LAS,MSY
1990-01-05,35.0,1,1,4,283.0,833.0,1910,WN,972,LAS,PIT
1990-01-08,-5.0,1,1,4,66.0,751.0,391,WN,706,DEN,SLC
1990-01-06,-16.0,1,1,4,45.0,742.0,251,WN,32,MDW,STL
1990-01-09,-4.0,1,1,4,82.0,745.0,545,WN,716,ATL,PBI
1990-01-09,-12.0,1,1,4,154.0,744.0,1085,UA,1480,EWR,MIA
1990-01-10,6.0,1,1,4,263.0,740.0,1737,US,584,PHX,CLE
1990-01-09,9.0,1,1,4,90.0,744.0,761,AA,376,IND,DFW
1990-01-07,-18.0,1,1,4,214.0,800.0,1660,AA,1146,SEA,DFW
1990-01-03,6.0,1,1,4,150.0,747.0,1012,AA,1267,ORD,TPA
1990-01-09,-16.0,1,1,4,121.0,741.0,986,AA,1278,DTW,DFW
1990-01-03,4.0,1,1,4,175.0,739.0,1119,AA,2471,DFW,FLL
1990-01-03,-9.0,1,1,4,130.0,737.0,978,AS,506,SNA,SEA
1990-01-10,-27.0,1,1,4,136.0,735.0,1189,B6,1033,SJU,MCO
1990-01-03,-12.0,1,1,4,103.0,738.0,636,B6,1273,CHS,JFK
1990-01-05,-21.0,1,1,4,102.0,740.0,874,DL,553,ATL,SAT
1990-01-06,-20.0,1,1,4,46.0,740.0,270,DL,732,ATL,JAX
1990-01-05,-19.0,1,1,4,116.0,743.0,746,DL,807,ATL,EWR
1990-01-06,-6.0,1,1,4,249.0,745.0,2182,DL,968,ATL,SEA
1990-01-10,34.0,1,1,4,98.0,740.0,762,DL,986,LGA,ATL
1990-01-05,-3.0,1,1,4,41.0,745.0,214,DL,1237,ATL,SAV
1990-01-09,-22.0,1,1,4,38.0,742.0,214,DL,1430,ATL,BNA
1990-01-05,27.0,1,1,4,84.0,825.0,594,DL,1460,ATL,MIA
1990-01-07,-15.0,1,1,4,129.0,740.0,1005,DL,2648,JFK,TPA
1990-01-06,-7.0,1,1,4,84.0,740.0,581,DL,1927,ATL,FLL
1990-01-09,-15.0,1,1,4,171.0,740.0,1481,DL,1950,DTW,SLC
1990-01-04,3.0,1,1,4,103.0,741.0,533,EV,4691,DAY,EWR
1990-01-07,-3.0,1,1,4,109.0,739.0,900,EV,5565,DTW,OKC
1990-01-10,-6.0,1,1,4,104.0,737.0,528,EV,5961,ORD,SCE
1990-01-06,10.0,1,1,4,108.0,756.0,566,EV,6019,ORD,ELM
1990-01-04,10.0,1,1,4,114.0,742.0,607,EV,6144,ORD,SYR
1990-01-05,-14.0,1,1,4,159.0,740.0,1476,F9,722,DCA,DEN
1990-01-06,-37.0,1,1,4,34.0,737.0,173,MQ,2952,ORD,GRB
1990-01-04,4.0,1,1,4,121.0,743.0,612,OO,5161,ORD,DCA
1990-01-04,19.0,1,1,4,127.0,756.0,913,OO,5489,IAH,ASE
1990-01-09,-8.0,1,1,4,111.0,746.0,911,OO,6539,ORD,COS
1990-01-08,1.0,1,1,4,150.0,744.0,1023,B6,644,EWR,PBI
1990-01-03,9.0,1,1,4,157.0,748.0,912,EV,4258,IAH,CLT
1990-01-08,-11.0,1,1,4,48.0,736.0,162,OO,7389,SLC,RKS
1990-01-06,-5.0,1,1,4,133.0,748.0,854,UA,1547,IAH,MCO
1990-01-04,-16.0,1,1,4,17.0,737.0,68,B6,1236,STT,SJU
1990-01-08,-10.0,1,1,4,32.0,741.0,150,OO,7428,SLC,PIH
1990-01-03,57.0,1,1,4,31.0,843.0,140,OO,5235,AUS,IAH
1990-01-05,-16.0,1,1,4,47.0,745.0,236,VX,474,LAS,LAX
1990-01-09,25.0,1,1,4,305.0,809.0,1912,WN,685,PHX,BUF
1990-01-06,-11.0,1,1,4,35.0,751.0,237,WN,573,TUL,DAL
1990-01-05,-13.0,1,1,4,86.0,745.0,696,WN,621,ATL,HOU
1990-01-03,0.0,1,1,4,225.0,751.0,1460,WN,670,PHX,MKE
1990-01-08,-16.0,1,1,4,115.0,745.0,882,WN,1036,MCO,STL
1990-01-08,-1.0,1,1,4,233.0,759.0,1558,UA,1171,DEN,PHL
1990-01-09,-1.0,1,1,4,150.0,752.0,964,UA,1732,IAH,MIA
1990-01-03,-16.0,1,1,4,124.0,752.0,927,UA,1736,TPA,CLE
1990-01-08,-14.0,1,1,4,161.0,747.0,1120,UA,1763,ORD,RSW
1990-01-07,-4.0,1,1,4,158.0,743.0,867,AA,289,ORD,BOS
1990-01-08,41.0,1,1,4,190.0,805.0,1431,AA,1126,DFW,SMF
1990-01-07,-10.0,1,1,4,157.0,740.0,1389,AA,1108,LGA,DFW
1990-01-07,11.0,1,1,4,181.0,744.0,1258,AA,1541,MIA,BOS
1990-01-07,-11.0,1,1,4,126.0,757.0,1192,AA,1688,DCA,DFW
1990-01-10,-29.0,1,1,4,277.0,741.0,2537,AS,30,BOS,PDX
1990-01-03,-11.0,1,1,4,126.0,802.0,954,AS,482,LAX,SEA
1990-01-09,1.0,1,1,4,119.0,744.0,937,AS,520,BUR,SEA
1990-01-07,4.0,1,1,4,77.0,806.0,599,AS,743,SFO,SLC
1990-01-06,-24.0,1,1,4,45.0,746.0,332,DL,1593,ATL,MEM
1990-01-06,4.0,1,1,4,84.0,746.0,427,EV,4287,IAH,MOB
1990-01-09,25.0,1,1,4,124.0,743.0,642,EV,5925,ORD,RIC
1990-01-10,2.0,1,1,4,313.0,749.0,2355,HA,45,OGG,SJC
1990-01-10,-38.0,1,1,4,53.0,745.0,296,MQ,2803,ORD,CMH
1990-01-04,5.0,1,1,4,160.0,758.0,1310,NK,135,MCO,MSP
1990-01-10,67.0,1,1,4,152.0,853.0,1389,NK,718,LGA,DFW
1990-01-09,12.0,1,1,4,38.0,746.0,222,OO,4854,SLC,SUN
1990-01-10,8.0,1,1,4,71.0,742.0,461,OO,4460,SLC,LWS
1990-01-03,-5.0,1,1,4,34.0,748.0,188,OO,4527,SLC,IDA
1990-01-06,-5.0,1,1,4,40.0,747.0,236,OO,5614,LAX,LAS
1990-01-06,-23.0,1,1,4,42.0,741.0,261,OO,6613,PHX,PSP
1990-01-09,28.0,1,1,4,135.0,835.0,937,UA,1592,MCO,EWR
1990-01-03,-9.0,1,1,4,69.0,752.0,416,EV,4424,RDU,EWR
1990-01-08,-21.0,1,1,4,147.0,754.0,1182,UA,1440,FLL,ORD
1990-01-05,-2.0,1,1,4,353.0,807.0,2402,UA,1729,SEA,EWR
1990-01-06,21.0,1,1,4,148.0,835.0,1090,WN,689,LAS,AUS
1990-01-05,-4.0,1,1,4,49.0,745.0,272,WN,672,STL,BNA
1990-01-03,57.0,1,1,4,41.0,853.0,223,WN,701,LAS,BUR
1990-01-09,-10.0,1,1,4,115.0,754.0,787,WN,667,MCO,BWI
1990-01-03,-4.0,1,1,4,131.0,754.0,842,WN,448,TPA,BWI
1990-01-06,-11.0,1,1,4,146.0,752.0,957,WN,388,HOU,FLL
1990-01-05,2.0,1,1,4,143.0,753.0,845,WN,3751,HOU,GSP
1990-01-07,-20.0,1,1,4,173.0,753.0,1524,WN,1989,MKE,LAS
1990-01-03,-14.0,1,1,4,161.0,755.0,1139,WN,386,LAS,MCI
1990-01-09,-6.0,1,1,4,127.0,754.0,883,WN,304,BWI,PBI
1990-01-04,-31.0,1,1,4,172.0,754.0,1605,UA,1105,EWR,DEN
1990-01-09,8.0,1,1,4,177.0,813.0,1546,UA,1250,MCO,DEN
1990-01-09,-9.0,1,1,4,121.0,810.0,967,UA,1753,SFO,DEN
1990-01-10,49.0,1,1,4,190.0,841.0,1464,AA,23,SFO,DFW
1990-01-06,-24.0,1,1,4,262.0,810.0,2446,AA,94,JFK,SAN
1990-01-10,4.0,1,1,4,118.0,754.0,985,AA,1661,MCO,DFW
1990-01-09,6.0,1,1,4,154.0,751.0,1372,AA,1642,EWR,DFW
1990-01-09,-17.0,1,1,4,109.0,753.0,718,B6,841,SAV,JFK
1990-01-06,-26.0,1,1,4,100.0,742.0,667,B6,1169,MCO,RIC
1990-01-06,-3.0,1,1,4,324.0,753.0,2342,DL,1169,LAX,MIA
1990-01-05,-14.0,1,1,4,167.0,753.0,1156,DL,2088,SLC,STL
1990-01-09,3.0,1,1,4,225.0,752.0,1598,DL,326,JFK,SJU
1990-01-03,8.0,1,1,4,77.0,802.0,374,EV,4682,IAH,LIT
1990-01-07,224.0,1,1,4,79.0,1151.0,475,MQ,3047,ORD,TYS
1990-01-07,-8.0,1,1,4,42.0,754.0,209,OO,2606,LAX,FAT
1990-01-10,-9.0,1,1,4,81.0,748.0,429,EV,5787,IAH,TUL
1990-01-05,26.0,1,1,4,43.0,753.0,156,OO,5389,LAX,SBP
1990-01-10,21.0,1,1,4,32.0,807.0,125,OO,5595,DEN,ASE
1990-01-10,15.0,1,1,4,19.0,806.0,73,OO,5178,COS,DEN
1990-01-09,-8.0,1,1,4,33.0,756.0,212,OO,6332,GJT,DEN
1990-01-10,23.0,1,1,4,65.0,751.0,395,UA,315,IAH,OKC
1990-01-09,-24.0,1,1,4,188.0,757.0,1608,UA,1216,SJU,EWR
1990-01-06,-24.0,1,1,4,120.0,742.0,857,B6,433,PBI,DCA
1990-01-07,3.0,1,1,4,115.0,746.0,667,EV,5700,ORD,CAE
1990-01-03,104.0,1,1,4,38.0,933.0,132,OO,7401,SLC,VEL
1990-01-10,12.0,1,1,4,85.0,806.0,524,OO,6375,BZN,DEN
1990-01-03,-14.0,1,1,4,150.0,757.0,997,UA,419,TPA,EWR
1990-01-03,-2.0,1,1,4,119.0,756.0,862,UA,756,IAH,DEN
1990-01-10,-11.0,1,1,4,111.0,758.0,888,UA,910,ORD,DEN
1990-01-09,24.0,1,1,4,116.0,816.0,862,UA,1104,IAH,DEN
1990-01-07,9.0,1,1,4,107.0,755.0,599,EV,4389,ORD,CLT
1990-01-04,25.0,1,1,4,175.0,804.0,1250,OO,5506,ORD,SLC
1990-01-04,6.0,1,1,4,99.0,752.0,544,US,2093,CLT,LGA
1990-01-08,-14.0,1,1,4,79.0,754.0,404,UA,1417,CLE,EWR
1990-01-10,5.0,1,1,4,158.0,805.0,1085,AA,361,MIA,EWR
1990-01-04,-33.0,1,1,4,149.0,756.0,1010,DL,2280,TPA,LGA
1990-01-07,-26.0,1,1,4,113.0,756.0,762,DL,1647,ATL,LGA
1990-01-09,14.0,1,1,4,109.0,835.0,846,OO,6209,SNA,DEN
1990-01-10,-6.0,1,1,4,26.0,800.0,109,OO,5313,PUB,DEN
1990-01-03,-1.0,1,1,4,66.0,755.0,368,OO,4836,SLC,LAS
1990-01-03,-1.0,1,1,4,65.0,809.0,372,UA,322,SFO,SNA
1990-01-03,14.0,1,1,4,191.0,812.0,1235,UA,332,IAH,BWI
1990-01-06,13.0,1,1,4,241.0,759.0,1605,UA,401,DEN,EWR
1990-01-07,-6.0,1,1,4,301.0,800.0,2136,US,727,LAX,PIT
1990-01-04,-8.0,1,1,4,114.0,800.0,646,US,858,CLT,ALB
1990-01-10,2.0,1,1,4,115.0,801.0,683,US,1735,CLT,PVD
1990-01-03,-15.0,1,1,4,134.0,755.0,951,US,1773,PHL,PBI
1990-01-08,-34.0,1,1,4,253.0,756.0,1943,UA,500,SFO,IND
1990-01-04,9.0,1,1,4,69.0,758.0,447,UA,662,SFO,SAN
1990-01-05,-30.0,1,1,4,59.0,756.0,414,UA,834,SFO,LAS
1990-01-07,-6.0,1,1,4,39.0,802.0,236,VX,1493,LAX,LAS
1990-01-03,-31.0,1,1,4,285.0,754.0,2565,VX,174,EWR,SFO
1990-01-09,-6.0,1,1,4,53.0,759.0,337,VX,1930,LAX,SFO
1990-01-10,-22.0,1,1,4,271.0,752.0,2442,VX,1,DCA,SFO
1990-01-08,-16.0,1,1,4,202.0,759.0,1504,VX,219,SFO,AUS
1990-01-06,-7.0,1,1,4,154.0,756.0,1069,VX,501,FLL,JFK
1990-01-08,-32.0,1,1,4,122.0,758.0,1184,WN,2868,DCA,DAL
1990-01-05,-19.0,1,1,4,243.0,800.0,1749,WN,442,LAS,DTW
1990-01-06,-16.0,1,1,4,84.0,749.0,519,WN,446,BOI,LAS
1990-01-06,-13.0,1,1,4,183.0,758.0,1521,WN,4657,MDW,LAS
1990-01-10,-12.0,1,1,4,48.0,752.0,255,WN,1768,PHX,LAS
1990-01-10,-25.0,1,1,4,73.0,756.0,480,WN,688,MDW,MEM
1990-01-07,-12.0,1,1,4,119.0,759.0,969,WN,1874,DCA,MSY
1990-01-05,20.0,1,1,4,59.0,759.0,328,WN,788,PHX,ABQ
1990-01-09,-20.0,1,1,4,61.0,756.0,327,WN,4300,BWI,PVD
1990-01-08,-15.0,1,1,4,160.0,757.0,1072,WN,1847,MCO,PVD
1990-01-03,-11.0,1,1,4,84.0,754.0,515,WN,119,ATL,RSW
1990-01-10,-10.0,1,1,4,148.0,755.0,1050,WN,336,SEA,SAN
1990-01-09,4.0,1,1,4,53.0,802.0,277,WN,3133,HRL,HOU
1990-01-03,-14.0,1,1,4,128.0,753.0,937,UA,1107,EWR,MCO
1990-01-09,-28.0,1,1,4,198.0,759.0,1744,UA,1130,ORD,LAX
1990-01-10,15.0,1,1,4,131.0,800.0,1024,UA,1218,DEN,SEA
1990-01-05,-10.0,1,1,4,369.0,809.0,2704,UA,1523,SFO,BOS
1990-01-07,3.0,1,1,4,129.0,814.0,1005,UA,1610,MCO,ORD
1990-01-05,-21.0,1,1,4,90.0,800.0,733,UA,1620,LGA,ORD
1990-01-10,-9.0,1,1,4,62.0,758.0,315,UA,1630,ORD,CLE
1990-01-03,-21.0,1,1,4,112.0,751.0,964,US,514,MIA,IAH
1990-01-06,-16.0,1,1,4,102.0,752.0,759,US,522,DCA,MCO
1990-01-06,35.0,1,1,4,108.0,825.0,868,US,540,DFW,PHX
1990-01-03,48.0,1,1,4,388.0,755.0,2586,AA,15,SFO,JFK
1990-01-09,2.0,1,1,4,133.0,801.0,740,AA,190,ORD,JFK
1990-01-04,78.0,1,1,4,131.0,903.0,1121,AA,206,MIA,DFW
1990-01-07,-13.0,1,1,4,257.0,759.0,2342,AA,306,MIA,LAX
1990-01-03,-6.0,1,1,4,90.0,752.0,550,AA,1141,DFW,STL
1990-01-04,-20.0,1,1,4,188.0,755.0,1623,AA,1275,STT,JFK
1990-01-07,-9.0,1,1,4,144.0,807.0,1205,AA,1316,DFW,SNA
1990-01-04,21.0,1,1,4,73.0,841.0,585,AA,1326,ORD,TUL
1990-01-05,78.0,1,1,4,111.0,918.0,769,AA,1422,HDN,DFW
1990-01-10,2.0,1,1,4,332.0,759.0,2288,AA,1081,LAX,IAD
1990-01-10,94.0,1,1,4,61.0,926.0,432,AA,1677,MEM,DFW
1990-01-10,-12.0,1,1,4,128.0,757.0,1158,AA,2255,RIC,DFW
1990-01-03,21.0,1,1,4,146.0,756.0,1047,AA,2287,DFW,JAC
1990-01-06,-11.0,1,1,4,257.0,759.0,2218,AA,2381,MCO,LAX
1990-01-04,21.0,1,1,4,177.0,756.0,1562,AA,2470,BOS,DFW
1990-01-07,-10.0,1,1,4,149.0,757.0,1235,AA,2428,DFW,LAX
1990-01-06,129.0,1,1,4,168.0,1008.0,1235,AA,2413,LAX,DFW
1990-01-05,-23.0,1,1,4,328.0,756.0,2329,AS,1,SEA,DCA
1990-01-07,-21.0,1,1,4,262.0,809.0,2402,AS,8,EWR,SEA
1990-01-06,-27.0,1,1,4,237.0,757.0,1721,AS,23,SEA,ORD
1990-01-04,-2.0,1,1,4,87.0,748.0,571,AS,62,JNU,ANC
1990-01-10,-22.0,1,1,4,194.0,802.0,1448,AS,83,ANC,SEA
1990-01-03,1.0,1,1,4,101.0,807.0,697,AS,337,SEA,SJC
1990-01-05,-5.0,1,1,4,153.0,752.0,1050,AS,493,SEA,SAN
1990-01-04,-32.0,1,1,4,142.0,748.0,978,AS,527,SEA,SNA
1990-01-10,-14.0,1,1,4,99.0,752.0,763,AS,626,LAS,PDX
1990-01-03,-17.0,1,1,4,155.0,751.0,1107,AS,637,SEA,PHX
1990-01-04,7.0,1,1,4,217.0,755.0,1660,AS,665,SEA,DFW
1990-01-04,-30.0,1,1,4,137.0,754.0,1024,AS,679,SEA,DEN
1990-01-10,2.0,1,1,4,40.0,757.0,224,AS,690,GEG,SEA
1990-01-09,-20.0,1,1,4,153.0,801.0,1097,B6,113,FLL,HPN
1990-01-06,-4.0,1,1,4,373.0,757.0,2611,B6,287,LAX,BOS
1990-01-09,-6.0,1,1,4,304.0,800.0,2704,B6,434,BOS,SFO
1990-01-06,-2.0,1,1,4,50.0,755.0,187,B6,617,JFK,BOS
1990-01-08,-19.0,1,1,4,124.0,752.0,828,B6,677,JAX,JFK
1990-01-04,-7.0,1,1,4,59.0,750.0,319,B6,1015,FLL,JAX
1990-01-10,-40.0,1,1,4,172.0,754.0,1554,B6,1347,SJU,DCA
1990-01-06,-7.0,1,1,4,138.0,759.0,944,B6,1783,MCO,JFK
1990-01-10,-10.0,1,1,4,136.0,757.0,1091,B6,1888,ORH,MCO
1990-01-10,-25.0,1,1,4,150.0,753.0,1005,DL,428,TPA,JFK
1990-01-04,55.0,1,1,4,100.0,858.0,852,DL,786,MSP,DFW
1990-01-10,2.0,1,1,4,188.0,754.0,1124,DL,819,MSP,BOS
1990-01-09,-4.0,1,1,4,223.0,753.0,1599,DL,873,ATL,STT
1990-01-10,-11.0,1,1,4,81.0,759.0,651,DL,878,DTW,OMA
1990-01-10,-15.0,1,1,4,144.0,755.0,1076,DL,994,LGA,FLL
1990-01-03,-22.0,1,1,4,84.0,754.0,547,DL,1139,ATL,DCA
1990-01-10,-14.0,1,1,4,205.0,800.0,1547,DL,1382,ATL,SJU
1990-01-05,-13.0,1,1,4,178.0,758.0,1306,DL,1465,MSP,TPA
1990-01-04,-9.0,1,1,4,140.0,755.0,1269,DL,1969,ATL,ABQ
1990-01-03,0.0,1,1,4,173.0,813.0,1521,DL,1972,JFK,AUS
1990-01-04,19.0,1,1,4,80.0,838.0,591,DL,2030,ATL,MDW
1990-01-05,-13.0,1,1,4,80.0,759.0,581,DL,2226,FLL,ATL
1990-01-06,-21.0,1,1,4,157.0,800.0,1076,DL,2325,FLL,LGA
1990-01-09,-9.0,1,1,4,139.0,758.0,1035,DL,2339,LGA,PBI
1990-01-07,-27.0,1,1,4,150.0,758.0,1035,DL,2395,PBI,LGA
1990-01-04,27.0,1,1,4,165.0,835.0,1029,DL,2494,MSP,JFK
1990-01-04,-3.0,1,1,4,253.0,800.0,1620,DL,2594,DEN,LGA
1990-01-08,-8.0,1,1,4,135.0,754.0,1086,DL,2611,PBI,DTW
1990-01-07,-27.0,1,1,4,166.0,756.0,1074,DL,2655,RSW,JFK
1990-01-06,-17.0,1,1,4,137.0,800.0,1199,DL,1616,ATL,DEN
1990-01-05,-12.0,1,1,4,188.0,757.0,1640,DL,1758,ATL,BZN
1990-01-09,10.0,1,1,4,160.0,758.0,1127,DL,1904,DTW,FLL
1990-01-08,3.0,1,1,4,149.0,820.0,1276,DL,1930,MSP,PHX
1990-01-05,-24.0,1,1,4,157.0,755.0,1068,B6,1511,RSW,EWR
1990-01-06,0.0,1,1,4,139.0,758.0,1011,B6,1586,BUF,MCO
1990-01-09,-12.0,1,1,4,97.0,759.0,722,EV,5086,LGA,SAV
1990-01-07,-8.0,1,1,4,99.0,756.0,616,EV,6070,DEN,XNA
1990-01-06,7.0,1,1,4,42.0,815.0,195,EV,6120,SYR,EWR
1990-01-03,-4.0,1,1,4,170.0,751.0,1014,EV,6016,DEN,BNA
1990-01-03,33.0,1,1,4,50.0,755.0,303,EV,6073,DEN,SAF
1990-01-08,-26.0,1,1,4,113.0,758.0,967,F9,657,SFO,DEN
1990-01-10,-12.0,1,1,4,272.0,810.0,2556,HA,10,LAX,HNL
1990-01-08,4.0,1,1,4,396.0,750.0,2917,HA,35,HNL,PHX
1990-01-06,-4.0,1,1,4,30.0,754.0,163,HA,337,HNL,KOA
1990-01-10,-4.0,1,1,4,21.0,753.0,100,HA,116,OGG,HNL
1990-01-09,-12.0,1,1,4,56.0,758.0,323,MQ,2797,ORD,LEX
1990-01-09,14.0,1,1,4,106.0,757.0,888,MQ,2912,LGA,STL
1990-01-03,25.0,1,1,4,26.0,755.0,130,MQ,2891,ORD,PIA
1990-01-09,15.0,1,1,4,145.0,801.0,851,EV,4316,IAH,SAV
1990-01-06,18.0,1,1,4,130.0,815.0,977,NK,218,ACY,FLL
1990-01-03,-7.0,1,1,4,159.0,752.0,1303,NK,858,IAH,SAN
1990-01-07,-13.0,1,1,4,21.0,750.0,67,OO,5298,ORD,MKE
1990-01-10,179.0,1,1,4,65.0,1100.0,421,OO,6283,SFO,PSP
1990-01-08,65.0,1,1,4,204.0,758.0,1499,OO,6240,SFO,MCI
